Date,Product_ID,Product_Name,Category,Sales_Quantity,Price,Current_Stock,Month,DayOfWeek,Season
2025-08-03,P017,Microphone,Accessories,181,2800,709,8,Sunday,Monsoon
2025-08-03,P018,Projector,Office Equipment,80,35000,373,8,Sunday,Monsoon
2025-08-03,P019,Gaming Console,Electronics,129,45000,697,8,Sunday,Monsoon
2025-08-03,P020,Webcam,Accessories,246,2200,421,8,Sunday,Monsoon
2025-08-04,P001,Laptop,Electronics,243,55000,857,8,Monday,Monsoon
2025-08-04,P002,Smartphone,Electronics,204,25000,1123,8,Monday,Monsoon
2025-08-04,P003,Headphones,Accessories,244,2500,1084,8,Monday,Monsoon
2025-08-04,P004,Keyboard,Accessories,214,1500,533,8,Monday,Monsoon
2025-08-04,P005,Mouse,Accessories,107,800,1114,8,Monday,Monsoon
2025-08-04,P006,Monitor,Electronics,186,12000,886,8,Monday,Monsoon
2025-08-04,P007,Printer,Office Equipment,136,15000,1070,8,Monday,Monsoon
2025-08-04,P008,Tablet,Electronics,181,18000,919,8,Monday,Monsoon
2025-08-04,P009,Smartwatch,Electronics,202,5000,1035,8,Monday,Monsoon
2025-08-04,P010,Camera,Electronics,167,30000,324,8,Monday,Monsoon
2025-08-04,P011,Speaker,Accessories,205,3500,988,8,Monday,Monsoon
2025-08-04,P012,Router,Networking,126,2500,418,8,Monday,Monsoon
2025-08-04,P013,SSD,Storage,199,4500,499,8,Monday,Monsoon
2025-08-04,P014,Hard Disk,Storage,72,4000,1151,8,Monday,Monsoon
2025-08-04,P015,USB Drive,Storage,238,700,561,8,Monday,Monsoon
2025-08-04,P016,Power Bank,Accessories,138,1200,621,8,Monday,Monsoon
2025-08-04,P017,Microphone,Accessories,172,2800,706,8,Monday,Monsoon
2025-08-04,P018,Projector,Office Equipment,130,35000,246,8,Monday,Monsoon
2025-08-04,P019,Gaming Console,Electronics,161,45000,690,8,Monday,Monsoon
2025-08-04,P020,Webcam,Accessories,77,2200,1032,8,Monday,Monsoon
2025-08-05,P001,Laptop,Electronics,54,55000,403,8,Tuesday,Monsoon
2025-08-05,P002,Smartphone,Electronics,169,25000,597,8,Tuesday,Monsoon
2025-08-05,P003,Headphones,Accessories,61,2500,419,8,Tuesday,Monsoon
2025-08-05,P004,Keyboard,Accessories,204,1500,1127,8,Tuesday,Monsoon
2025-08-05,P005,Mouse,Accessories,73,800,581,8,Tuesday,Monsoon
2025-08-05,P006,Monitor,Electronics,245,12000,1100,8,Tuesday,Monsoon
2025-08-05,P007,Printer,Office Equipment,202,15000,415,8,Tuesday,Monsoon
2025-08-05,P008,Tablet,Electronics,201,18000,258,8,Tuesday,Monsoon
2025-08-05,P009,Smartwatch,Electronics,153,5000,714,8,Tuesday,Monsoon
2025-08-05,P010,Camera,Electronics,204,30000,1064,8,Tuesday,Monsoon
2025-08-05,P011,Speaker,Accessories,220,3500,1125,8,Tuesday,Monsoon
2025-08-05,P012,Router,Networking,78,2500,604,8,Tuesday,Monsoon
2025-08-05,P013,SSD,Storage,163,4500,246,8,Tuesday,Monsoon
2025-08-05,P014,Hard Disk,Storage,62,4000,825,8,Tuesday,Monsoon
2025-08-05,P015,USB Drive,Storage,71,700,241,8,Tuesday,Monsoon
2025-08-05,P016,Power Bank,Accessories,168,1200,1015,8,Tuesday,Monsoon
2025-08-05,P017,Microphone,Accessories,232,2800,942,8,Tuesday,Monsoon
2025-08-05,P018,Projector,Office Equipment,106,35000,318,8,Tuesday,Monsoon
2025-08-05,P019,Gaming Console,Electronics,89,45000,553,8,Tuesday,Monsoon
2025-08-05,P020,Webcam,Accessories,230,2200,955,8,Tuesday,Monsoon
2025-08-06,P001,Laptop,Electronics,225,55000,764,8,Wednesday,Monsoon
2025-08-06,P002,Smartphone,Electronics,59,25000,798,8,Wednesday,Monsoon
2025-08-06,P003,Headphones,Accessories,195,2500,480,8,Wednesday,Monsoon
2025-08-06,P004,Keyboard,Accessories,165,1500,552,8,Wednesday,Monsoon
2025-08-06,P005,Mouse,Accessories,244,800,419,8,Wednesday,Monsoon
2025-08-06,P006,Monitor,Electronics,75,12000,564,8,Wednesday,Monsoon
2025-08-06,P007,Printer,Office Equipment,171,15000,384,8,Wednesday,Monsoon
2025-08-06,P008,Tablet,Electronics,223,18000,296,8,Wednesday,Monsoon
2025-08-06,P009,Smartwatch,Electronics,203,5000,1165,8,Wednesday,Monsoon
2025-08-06,P010,Camera,Electronics,191,30000,650,8,Wednesday,Monsoon
2025-08-06,P011,Speaker,Accessories,73,3500,503,8,Wednesday,Monsoon
2025-08-06,P012,Router,Networking,181,2500,513,8,Wednesday,Monsoon
2025-08-06,P013,SSD,Storage,214,4500,848,8,Wednesday,Monsoon
2025-08-06,P014,Hard Disk,Storage,55,4000,344,8,Wednesday,Monsoon
2025-08-06,P015,USB Drive,Storage,109,700,569,8,Wednesday,Monsoon
2025-08-06,P016,Power Bank,Accessories,63,1200,220,8,Wednesday,Monsoon
2025-08-06,P017,Microphone,Accessories,207,2800,1169,8,Wednesday,Monsoon
2025-08-06,P018,Projector,Office Equipment,224,35000,838,8,Wednesday,Monsoon
2025-08-06,P019,Gaming Console,Electronics,240,45000,1087,8,Wednesday,Monsoon
2025-08-06,P020,Webcam,Accessories,214,2200,488,8,Wednesday,Monsoon
2025-08-07,P001,Laptop,Electronics,122,55000,799,8,Thursday,Monsoon
2025-08-07,P002,Smartphone,Electronics,77,25000,1118,8,Thursday,Monsoon
2025-08-07,P003,Headphones,Accessories,67,2500,998,8,Thursday,Monsoon
2025-08-07,P004,Keyboard,Accessories,231,1500,455,8,Thursday,Monsoon
2025-08-07,P005,Mouse,Accessories,240,800,680,8,Thursday,Monsoon
2025-08-07,P006,Monitor,Electronics,72,12000,449,8,Thursday,Monsoon
2025-08-07,P007,Printer,Office Equipment,73,15000,1195,8,Thursday,Monsoon
2025-08-07,P008,Tablet,Electronics,120,18000,550,8,Thursday,Monsoon
2025-08-07,P009,Smartwatch,Electronics,111,5000,822,8,Thursday,Monsoon
2025-08-07,P010,Camera,Electronics,122,30000,1166,8,Thursday,Monsoon
2025-08-07,P011,Speaker,Accessories,50,3500,243,8,Thursday,Monsoon
2025-08-07,P012,Router,Networking,94,2500,572,8,Thursday,Monsoon
2025-08-07,P013,SSD,Storage,130,4500,401,8,Thursday,Monsoon
2025-08-07,P014,Hard Disk,Storage,111,4000,951,8,Thursday,Monsoon
2025-08-07,P015,USB Drive,Storage,87,700,899,8,Thursday,Monsoon
2025-08-07,P016,Power Bank,Accessories,137,1200,531,8,Thursday,Monsoon
2025-08-07,P017,Microphone,Accessories,71,2800,598,8,Thursday,Monsoon
2025-08-07,P018,Projector,Office Equipment,76,35000,533,8,Thursday,Monsoon
2025-08-07,P019,Gaming Console,Electronics,218,45000,273,8,Thursday,Monsoon
2025-08-07,P020,Webcam,Accessories,108,2200,691,8,Thursday,Monsoon
2025-08-08,P001,Laptop,Electronics,174,55000,955,8,Friday,Monsoon
2025-08-08,P002,Smartphone,Electronics,70,25000,1159,8,Friday,Monsoon
2025-08-08,P003,Headphones,Accessories,164,2500,957,8,Friday,Monsoon
2025-08-08,P004,Keyboard,Accessories,99,1500,315,8,Friday,Monsoon
2025-08-08,P005,Mouse,Accessories,64,800,464,8,Friday,Monsoon
2025-08-08,P006,Monitor,Electronics,107,12000,626,8,Friday,Monsoon
2025-08-08,P007,Printer,Office Equipment,63,15000,486,8,Friday,Monsoon
2025-08-08,P008,Tablet,Electronics,125,18000,1057,8,Friday,Monsoon
2025-08-08,P009,Smartwatch,Electronics,93,5000,364,8,Friday,Monsoon
2025-08-08,P010,Camera,Electronics,98,30000,422,8,Friday,Monsoon
2025-08-08,P011,Speaker,Accessories,192,3500,242,8,Friday,Monsoon
2025-08-08,P012,Router,Networking,248,2500,935,8,Friday,Monsoon
2025-08-08,P013,SSD,Storage,215,4500,516,8,Friday,Monsoon
2025-08-08,P014,Hard Disk,Storage,155,4000,396,8,Friday,Monsoon
2025-08-08,P015,USB Drive,Storage,141,700,243,8,Friday,Monsoon
2025-08-08,P016,Power Bank,Accessories,228,1200,357,8,Friday,Monsoon
2025-08-08,P017,Microphone,Accessories,183,2800,765,8,Friday,Monsoon
2025-08-08,P018,Projector,Office Equipment,100,35000,846,8,Friday,Monsoon
2025-08-08,P019,Gaming Console,Electronics,64,45000,922,8,Friday,Monsoon
2025-08-08,P020,Webcam,Accessories,136,2200,931,8,Friday,Monsoon
2025-08-09,P001,Laptop,Electronics,180,55000,290,8,Saturday,Monsoon
2025-08-09,P002,Smartphone,Electronics,105,25000,755,8,Saturday,Monsoon
2025-08-09,P003,Headphones,Accessories,157,2500,1106,8,Saturday,Monsoon
2025-08-09,P004,Keyboard,Accessories,78,1500,237,8,Saturday,Monsoon
2025-08-09,P005,Mouse,Accessories,208,800,295,8,Saturday,Monsoon
2025-08-09,P006,Monitor,Electronics,237,12000,645,8,Saturday,Monsoon
2025-08-09,P007,Printer,Office Equipment,217,15000,568,8,Saturday,Monsoon
2025-08-09,P008,Tablet,Electronics,222,18000,431,8,Saturday,Monsoon
2025-08-09,P009,Smartwatch,Electronics,170,5000,340,8,Saturday,Monsoon
2025-08-09,P010,Camera,Electronics,182,30000,358,8,Saturday,Monsoon
2025-08-09,P011,Speaker,Accessories,226,3500,1197,8,Saturday,Monsoon
2025-08-09,P012,Router,Networking,174,2500,493,8,Saturday,Monsoon
2025-08-09,P013,SSD,Storage,74,4500,1186,8,Saturday,Monsoon
2025-08-09,P014,Hard Disk,Storage,67,4000,854,8,Saturday,Monsoon
2025-08-09,P015,USB Drive,Storage,234,700,216,8,Saturday,Monsoon
2025-08-09,P016,Power Bank,Accessories,216,1200,251,8,Saturday,Monsoon
2025-08-09,P017,Microphone,Accessories,83,2800,317,8,Saturday,Monsoon
2025-08-09,P018,Projector,Office Equipment,221,35000,647,8,Saturday,Monsoon
2025-08-09,P019,Gaming Console,Electronics,250,45000,1082,8,Saturday,Monsoon
2025-08-09,P020,Webcam,Accessories,100,2200,855,8,Saturday,Monsoon
2025-08-10,P001,Laptop,Electronics,223,55000,1101,8,Sunday,Monsoon
2025-08-10,P002,Smartphone,Electronics,175,25000,694,8,Sunday,Monsoon
2025-08-10,P003,Headphones,Accessories,123,2500,355,8,Sunday,Monsoon
2025-08-10,P004,Keyboard,Accessories,69,1500,461,8,Sunday,Monsoon
2025-08-10,P005,Mouse,Accessories,200,800,392,8,Sunday,Monsoon
2025-08-10,P006,Monitor,Electronics,198,12000,899,8,Sunday,Monsoon
2025-08-10,P007,Printer,Office Equipment,163,15000,837,8,Sunday,Monsoon
2025-08-10,P008,Tablet,Electronics,215,18000,1173,8,Sunday,Monsoon
2025-08-10,P009,Smartwatch,Electronics,192,5000,200,8,Sunday,Monsoon
2025-08-10,P010,Camera,Electronics,214,30000,805,8,Sunday,Monsoon
2025-08-10,P011,Speaker,Accessories,231,3500,1106,8,Sunday,Monsoon
2025-08-10,P012,Router,Networking,228,2500,923,8,Sunday,Monsoon
2025-08-10,P013,SSD,Storage,71,4500,434,8,Sunday,Monsoon
2025-08-10,P014,Hard Disk,Storage,97,4000,600,8,Sunday,Monsoon
2025-08-10,P015,USB Drive,Storage,137,700,1194,8,Sunday,Monsoon
2025-08-10,P016,Power Bank,Accessories,99,1200,1118,8,Sunday,Monsoon
2025-08-10,P017,Microphone,Accessories,219,2800,229,8,Sunday,Monsoon
2025-08-10,P018,Projector,Office Equipment,128,35000,478,8,Sunday,Monsoon
2025-08-10,P019,Gaming Console,Electronics,229,45000,736,8,Sunday,Monsoon
2025-08-10,P020,Webcam,Accessories,181,2200,1180,8,Sunday,Monsoon
2025-08-11,P001,Laptop,Electronics,229,55000,609,8,Monday,Monsoon
2025-08-11,P002,Smartphone,Electronics,53,25000,810,8,Monday,Monsoon
2025-08-11,P003,Headphones,Accessories,126,2500,362,8,Monday,Monsoon
2025-08-11,P004,Keyboard,Accessories,174,1500,745,8,Monday,Monsoon
2025-08-11,P005,Mouse,Accessories,206,800,481,8,Monday,Monsoon
2025-08-11,P006,Monitor,Electronics,104,12000,324,8,Monday,Monsoon
2025-08-11,P007,Printer,Office Equipment,108,15000,944,8,Monday,Monsoon
2025-08-11,P008,Tablet,Electronics,213,18000,774,8,Monday,Monsoon
2025-08-11,P009,Smartwatch,Electronics,243,5000,1077,8,Monday,Monsoon
2025-08-11,P010,Camera,Electronics,55,30000,919,8,Monday,Monsoon
2025-08-11,P011,Speaker,Accessories,112,3500,631,8,Monday,Monsoon
2025-08-11,P012,Router,Networking,187,2500,259,8,Monday,Monsoon
2025-08-11,P013,SSD,Storage,108,4500,925,8,Monday,Monsoon
2025-08-11,P014,Hard Disk,Storage,99,4000,258,8,Monday,Monsoon
2025-08-11,P015,USB Drive,Storage,236,700,858,8,Monday,Monsoon
2025-08-11,P016,Power Bank,Accessories,219,1200,1007,8,Monday,Monsoon
2025-08-11,P017,Microphone,Accessories,169,2800,1171,8,Monday,Monsoon
2025-08-11,P018,Projector,Office Equipment,74,35000,957,8,Monday,Monsoon
2025-08-11,P019,Gaming Console,Electronics,220,45000,416,8,Monday,Monsoon
2025-08-11,P020,Webcam,Accessories,163,2200,1182,8,Monday,Monsoon
2025-08-12,P001,Laptop,Electronics,56,55000,981,8,Tuesday,Monsoon
2025-08-12,P002,Smartphone,Electronics,135,25000,905,8,Tuesday,Monsoon
2025-08-12,P003,Headphones,Accessories,231,2500,1003,8,Tuesday,Monsoon
2025-08-12,P004,Keyboard,Accessories,173,1500,304,8,Tuesday,Monsoon
2025-08-12,P005,Mouse,Accessories,98,800,1016,8,Tuesday,Monsoon
2025-08-12,P006,Monitor,Electronics,180,12000,245,8,Tuesday,Monsoon
2025-08-12,P007,Printer,Office Equipment,68,15000,955,8,Tuesday,Monsoon
2025-08-12,P008,Tablet,Electronics,141,18000,260,8,Tuesday,Monsoon
2025-08-12,P009,Smartwatch,Electronics,163,5000,1077,8,Tuesday,Monsoon
2025-08-12,P010,Camera,Electronics,100,30000,631,8,Tuesday,Monsoon
2025-08-12,P011,Speaker,Accessories,245,3500,454,8,Tuesday,Monsoon
2025-08-12,P012,Router,Networking,200,2500,325,8,Tuesday,Monsoon
2025-08-12,P013,SSD,Storage,199,4500,445,8,Tuesday,Monsoon
2025-08-12,P014,Hard Disk,Storage,152,4000,997,8,Tuesday,Monsoon
2025-08-12,P015,USB Drive,Storage,155,700,745,8,Tuesday,Monsoon
2025-08-12,P016,Power Bank,Accessories,248,1200,1016,8,Tuesday,Monsoon
2025-08-12,P017,Microphone,Accessories,241,2800,437,8,Tuesday,Monsoon
2025-08-12,P018,Projector,Office Equipment,110,35000,708,8,Tuesday,Monsoon
2025-08-12,P019,Gaming Console,Electronics,180,45000,301,8,Tuesday,Monsoon
2025-08-12,P020,Webcam,Accessories,192,2200,305,8,Tuesday,Monsoon
2025-08-13,P001,Laptop,Electronics,107,55000,1139,8,Wednesday,Monsoon
2025-08-13,P002,Smartphone,Electronics,124,25000,206,8,Wednesday,Monsoon
2025-08-13,P003,Headphones,Accessories,203,2500,1076,8,Wednesday,Monsoon
2025-08-13,P004,Keyboard,Accessories,183,1500,715,8,Wednesday,Monsoon
2025-08-13,P005,Mouse,Accessories,239,800,986,8,Wednesday,Monsoon
2025-08-13,P006,Monitor,Electronics,72,12000,695,8,Wednesday,Monsoon
2025-08-13,P007,Printer,Office Equipment,236,15000,824,8,Wednesday,Monsoon
2025-08-13,P008,Tablet,Electronics,118,18000,1143,8,Wednesday,Monsoon
2025-08-13,P009,Smartwatch,Electronics,185,5000,419,8,Wednesday,Monsoon
2025-08-13,P010,Camera,Electronics,237,30000,803,8,Wednesday,Monsoon
2025-08-13,P011,Speaker,Accessories,155,3500,1022,8,Wednesday,Monsoon
2025-08-13,P012,Router,Networking,152,2500,612,8,Wednesday,Monsoon
2025-08-13,P013,SSD,Storage,198,4500,636,8,Wednesday,Monsoon
2025-08-13,P014,Hard Disk,Storage,177,4000,218,8,Wednesday,Monsoon
2025-08-13,P015,USB Drive,Storage,154,700,1171,8,Wednesday,Monsoon
2025-08-13,P016,Power Bank,Accessories,216,1200,682,8,Wednesday,Monsoon
2025-08-13,P017,Microphone,Accessories,80,2800,710,8,Wednesday,Monsoon
2025-08-13,P018,Projector,Office Equipment,78,35000,390,8,Wednesday,Monsoon
2025-08-13,P019,Gaming Console,Electronics,238,45000,324,8,Wednesday,Monsoon
2025-08-13,P020,Webcam,Accessories,133,2200,1008,8,Wednesday,Monsoon
2025-08-14,P001,Laptop,Electronics,198,55000,278,8,Thursday,Monsoon
2025-08-14,P002,Smartphone,Electronics,129,25000,631,8,Thursday,Monsoon
2025-08-14,P003,Headphones,Accessories,111,2500,791,8,Thursday,Monsoon
2025-08-14,P004,Keyboard,Accessories,141,1500,1194,8,Thursday,Monsoon
2025-08-14,P005,Mouse,Accessories,237,800,908,8,Thursday,Monsoon
2025-08-14,P006,Monitor,Electronics,73,12000,524,8,Thursday,Monsoon
2025-08-14,P007,Printer,Office Equipment,98,15000,450,8,Thursday,Monsoon
2025-08-14,P008,Tablet,Electronics,119,18000,990,8,Thursday,Monsoon
2025-08-14,P009,Smartwatch,Electronics,69,5000,712,8,Thursday,Monsoon
2025-08-14,P010,Camera,Electronics,113,30000,520,8,Thursday,Monsoon
2025-08-14,P011,Speaker,Accessories,248,3500,793,8,Thursday,Monsoon
2025-08-14,P012,Router,Networking,54,2500,882,8,Thursday,Monsoon
2025-08-14,P013,SSD,Storage,247,4500,742,8,Thursday,Monsoon
2025-08-14,P014,Hard Disk,Storage,108,4000,687,8,Thursday,Monsoon
2025-08-14,P015,USB Drive,Storage,144,700,534,8,Thursday,Monsoon
2025-08-14,P016,Power Bank,Accessories,187,1200,275,8,Thursday,Monsoon
2025-08-14,P017,Microphone,Accessories,77,2800,881,8,Thursday,Monsoon
2025-08-14,P018,Projector,Office Equipment,117,35000,784,8,Thursday,Monsoon
2025-08-14,P019,Gaming Console,Electronics,201,45000,610,8,Thursday,Monsoon
2025-08-14,P020,Webcam,Accessories,231,2200,417,8,Thursday,Monsoon
2025-08-15,P001,Laptop,Electronics,137,55000,1125,8,Friday,Monsoon
2025-08-15,P002,Smartphone,Electronics,185,25000,882,8,Friday,Monsoon
2025-08-15,P003,Headphones,Accessories,175,2500,699,8,Friday,Monsoon
2025-08-15,P004,Keyboard,Accessories,97,1500,1079,8,Friday,Monsoon
2025-08-15,P005,Mouse,Accessories,163,800,372,8,Friday,Monsoon
2025-08-15,P006,Monitor,Electronics,65,12000,259,8,Friday,Monsoon
2025-08-15,P007,Printer,Office Equipment,99,15000,237,8,Friday,Monsoon
2025-08-15,P008,Tablet,Electronics,122,18000,1179,8,Friday,Monsoon
2025-08-15,P009,Smartwatch,Electronics,59,5000,856,8,Friday,Monsoon
2025-08-15,P010,Camera,Electronics,203,30000,1122,8,Friday,Monsoon
2025-08-15,P011,Speaker,Accessories,180,3500,844,8,Friday,Monsoon
2025-08-15,P012,Router,Networking,70,2500,307,8,Friday,Monsoon
2025-08-15,P013,SSD,Storage,201,4500,426,8,Friday,Monsoon
2025-08-15,P014,Hard Disk,Storage,85,4000,553,8,Friday,Monsoon
2025-08-15,P015,USB Drive,Storage,96,700,1070,8,Friday,Monsoon
2025-08-15,P016,Power Bank,Accessories,99,1200,1103,8,Friday,Monsoon
2025-08-15,P017,Microphone,Accessories,215,2800,400,8,Friday,Monsoon
2025-08-15,P018,Projector,Office Equipment,155,35000,876,8,Friday,Monsoon
2025-08-15,P019,Gaming Console,Electronics,219,45000,214,8,Friday,Monsoon
2025-08-15,P020,Webcam,Accessories,204,2200,553,8,Friday,Monsoon
2025-08-16,P001,Laptop,Electronics,233,55000,408,8,Saturday,Monsoon
2025-08-16,P002,Smartphone,Electronics,223,25000,962,8,Saturday,Monsoon
2025-08-16,P003,Headphones,Accessories,78,2500,348,8,Saturday,Monsoon
2025-08-16,P004,Keyboard,Accessories,162,1500,899,8,Saturday,Monsoon
2025-08-16,P005,Mouse,Accessories,132,800,555,8,Saturday,Monsoon
2025-08-16,P006,Monitor,Electronics,157,12000,940,8,Saturday,Monsoon
2025-08-16,P007,Printer,Office Equipment,55,15000,420,8,Saturday,Monsoon
2025-08-16,P008,Tablet,Electronics,132,18000,329,8,Saturday,Monsoon
2025-08-16,P009,Smartwatch,Electronics,144,5000,634,8,Saturday,Monsoon
2025-08-16,P010,Camera,Electronics,146,30000,547,8,Saturday,Monsoon
2025-08-16,P011,Speaker,Accessories,226,3500,958,8,Saturday,Monsoon
2025-08-16,P012,Router,Networking,102,2500,696,8,Saturday,Monsoon
2025-08-16,P013,SSD,Storage,122,4500,856,8,Saturday,Monsoon
2025-08-16,P014,Hard Disk,Storage,245,4000,749,8,Saturday,Monsoon
2025-08-16,P015,USB Drive,Storage,89,700,911,8,Saturday,Monsoon
2025-08-16,P016,Power Bank,Accessories,97,1200,720,8,Saturday,Monsoon
2025-08-16,P017,Microphone,Accessories,203,2800,216,8,Saturday,Monsoon
2025-08-16,P018,Projector,Office Equipment,91,35000,583,8,Saturday,Monsoon
2025-08-16,P019,Gaming Console,Electronics,68,45000,209,8,Saturday,Monsoon
2025-08-16,P020,Webcam,Accessories,115,2200,1053,8,Saturday,Monsoon
2025-08-17,P001,Laptop,Electronics,93,55000,994,8,Sunday,Monsoon
2025-08-17,P002,Smartphone,Electronics,207,25000,240,8,Sunday,Monsoon
2025-08-17,P003,Headphones,Accessories,137,2500,529,8,Sunday,Monsoon
2025-08-17,P004,Keyboard,Accessories,144,1500,1135,8,Sunday,Monsoon
2025-08-17,P005,Mouse,Accessories,66,800,733,8,Sunday,Monsoon
2025-08-17,P006,Monitor,Electronics,77,12000,721,8,Sunday,Monsoon
2025-08-17,P007,Printer,Office Equipment,121,15000,1018,8,Sunday,Monsoon
2025-08-17,P008,Tablet,Electronics,177,18000,430,8,Sunday,Monsoon
2025-08-17,P009,Smartwatch,Electronics,77,5000,650,8,Sunday,Monsoon
2025-08-17,P010,Camera,Electronics,229,30000,1160,8,Sunday,Monsoon
2025-08-17,P011,Speaker,Accessories,250,3500,237,8,Sunday,Monsoon
2025-08-17,P012,Router,Networking,220,2500,743,8,Sunday,Monsoon
2025-08-17,P013,SSD,Storage,54,4500,699,8,Sunday,Monsoon
2025-08-17,P014,Hard Disk,Storage,188,4000,780,8,Sunday,Monsoon
2025-08-17,P015,USB Drive,Storage,242,700,841,8,Sunday,Monsoon
2025-08-17,P016,Power Bank,Accessories,249,1200,461,8,Sunday,Monsoon
2025-08-17,P017,Microphone,Accessories,181,2800,866,8,Sunday,Monsoon
2025-08-17,P018,Projector,Office Equipment,92,35000,243,8,Sunday,Monsoon
2025-08-17,P019,Gaming Console,Electronics,56,45000,1067,8,Sunday,Monsoon
2025-08-17,P020,Webcam,Accessories,92,2200,551,8,Sunday,Monsoon
2025-08-18,P001,Laptop,Electronics,172,55000,722,8,Monday,Monsoon
2025-08-18,P002,Smartphone,Electronics,182,25000,818,8,Monday,Monsoon
2025-08-18,P003,Headphones,Accessories,214,2500,1070,8,Monday,Monsoon
2025-08-18,P004,Keyboard,Accessories,64,1500,624,8,Monday,Monsoon
2025-08-18,P005,Mouse,Accessories,124,800,777,8,Monday,Monsoon
2025-08-18,P006,Monitor,Electronics,59,12000,662,8,Monday,Monsoon
2025-08-18,P007,Printer,Office Equipment,226,15000,1064,8,Monday,Monsoon
2025-08-18,P008,Tablet,Electronics,200,18000,958,8,Monday,Monsoon
2025-08-18,P009,Smartwatch,Electronics,88,5000,761,8,Monday,Monsoon
2025-08-18,P010,Camera,Electronics,111,30000,822,8,Monday,Monsoon
2025-08-18,P011,Speaker,Accessories,204,3500,1062,8,Monday,Monsoon
2025-08-18,P012,Router,Networking,147,2500,772,8,Monday,Monsoon
2025-08-18,P013,SSD,Storage,228,4500,505,8,Monday,Monsoon
2025-08-18,P014,Hard Disk,Storage,101,4000,1059,8,Monday,Monsoon
2025-08-18,P015,USB Drive,Storage,177,700,438,8,Monday,Monsoon
2025-08-18,P016,Power Bank,Accessories,127,1200,607,8,Monday,Monsoon
2025-08-18,P017,Microphone,Accessories,59,2800,232,8,Monday,Monsoon
2025-08-18,P018,Projector,Office Equipment,182,35000,487,8,Monday,Monsoon
2025-08-18,P019,Gaming Console,Electronics,197,45000,399,8,Monday,Monsoon
2025-08-18,P020,Webcam,Accessories,216,2200,276,8,Monday,Monsoon
2025-08-19,P001,Laptop,Electronics,122,55000,736,8,Tuesday,Monsoon
2025-08-19,P002,Smartphone,Electronics,156,25000,1174,8,Tuesday,Monsoon
2025-08-19,P003,Headphones,Accessories,161,2500,845,8,Tuesday,Monsoon
2025-08-19,P004,Keyboard,Accessories,90,1500,1150,8,Tuesday,Monsoon
2025-08-19,P005,Mouse,Accessories,69,800,831,8,Tuesday,Monsoon
2025-08-19,P006,Monitor,Electronics,135,12000,710,8,Tuesday,Monsoon
2025-08-19,P007,Printer,Office Equipment,230,15000,789,8,Tuesday,Monsoon
2025-08-19,P008,Tablet,Electronics,73,18000,942,8,Tuesday,Monsoon
2025-08-19,P009,Smartwatch,Electronics,156,5000,564,8,Tuesday,Monsoon
2025-08-19,P010,Camera,Electronics,168,30000,900,8,Tuesday,Monsoon
2025-08-19,P011,Speaker,Accessories,207,3500,1064,8,Tuesday,Monsoon
2025-08-19,P012,Router,Networking,201,2500,680,8,Tuesday,Monsoon
